date,county,cholera_cases
2015-01-04,Embu,0
2015-01-05,Embu,0
2015-01-06,Embu,2
2015-01-07,Embu,0
2015-01-08,Embu,2
2015-01-09,Embu,2
2015-01-10,Embu,1
2015-01-11,Embu,1
2015-01-12,Embu,0
2015-01-13,Embu,1
2015-01-14,Embu,0
2015-01-15,Embu,0
2015-01-16,Embu,1
2015-01-17,Embu,1
2015-01-18,Embu,0
2015-01-19,Embu,2
2015-01-20,Embu,2
2015-01-21,Embu,1
2015-01-22,Embu,1
2015-01-23,Embu,1
2015-01-24,Embu,2
2015-01-25,Embu,1
2015-01-26,Embu,0
2015-01-27,Embu,2
2015-01-28,Embu,0
2015-01-29,Embu,0
2015-01-30,Embu,2
2015-01-31,Embu,2
2015-02-01,Embu,1
2015-02-02,Embu,2
2015-02-03,Embu,0
2015-02-04,Embu,1
2015-02-05,Embu,2
2015-02-06,Embu,0
2015-02-07,Embu,1
2015-02-08,Embu,0
2015-02-09,Embu,0
2015-02-10,Embu,2
2015-02-11,Embu,0
2015-02-12,Embu,2
2015-02-13,Embu,2
2015-02-14,Embu,0
2015-02-15,Embu,0
2015-02-16,Embu,2
2015-02-17,Embu,2
2015-02-18,Embu,1
2015-02-19,Embu,2
2015-02-20,Embu,2
2015-02-21,Embu,0
2015-02-22,Embu,0
2015-02-23,Embu,1
2015-02-24,Embu,0
2015-02-25,Embu,1
2015-02-26,Embu,2
2015-02-27,Embu,2
2015-02-28,Embu,1
2015-03-01,Embu,7
2015-03-02,Embu,0
2015-03-03,Embu,10
2015-03-04,Embu,13
2015-03-05,Embu,21
2015-03-06,Embu,1
2015-03-07,Embu,0
2015-03-08,Embu,0
2015-03-09,Embu,1
2015-03-10,Embu,14
2015-03-11,Embu,8
2015-03-12,Embu,7
2015-03-13,Embu,9
2015-03-14,Embu,9
2015-03-15,Embu,1
2015-03-16,Embu,24
2015-03-17,Embu,1
2015-03-18,Embu,9
2015-03-19,Embu,13
2015-03-20,Embu,1
2015-03-21,Embu,2
2015-03-22,Embu,4
2015-03-23,Embu,8
2015-03-24,Embu,15
2015-03-25,Embu,6
2015-03-26,Embu,8
2015-03-27,Embu,1
2015-03-28,Embu,14
2015-03-29,Embu,1
2015-03-30,Embu,0
2015-03-31,Embu,1
2015-04-01,Embu,11
2015-04-02,Embu,2
2015-04-03,Embu,1
2015-04-04,Embu,12
2015-04-05,Embu,15
2015-04-06,Embu,19
2015-04-07,Embu,14
2015-04-08,Embu,11
2015-04-09,Embu,1
2015-04-10,Embu,8
2015-04-11,Embu,17
2015-04-12,Embu,11
2015-04-13,Embu,20
2015-04-14,Embu,2
2015-04-15,Embu,1
2015-04-16,Embu,13
2015-04-17,Embu,2
2015-04-18,Embu,3
2015-04-19,Embu,1
2015-04-20,Embu,7
2015-04-21,Embu,13
2015-04-22,Embu,21
2015-04-23,Embu,0
2015-04-24,Embu,4
2015-04-25,Embu,1
2015-04-26,Embu,1
2015-04-27,Embu,7
2015-04-28,Embu,1
2015-04-29,Embu,0
2015-04-30,Embu,16
2015-05-01,Embu,19
2015-05-02,Embu,11
2015-05-03,Embu,2
2015-05-04,Embu,1
2015-05-05,Embu,2
2015-05-06,Embu,1
2015-05-07,Embu,23
2015-05-08,Embu,2
2015-05-09,Embu,2
2015-05-10,Embu,2
2015-05-11,Embu,0
2015-05-12,Embu,14
2015-05-13,Embu,1
2015-05-14,Embu,16
2015-05-15,Embu,2
2015-05-16,Embu,9
2015-05-17,Embu,1
2015-05-18,Embu,1
2015-05-19,Embu,2
2015-05-20,Embu,1
2015-05-21,Embu,13
2015-05-22,Embu,12
2015-05-23,Embu,17
2015-05-24,Embu,1
2015-05-25,Embu,2
2015-05-26,Embu,18
2015-05-27,Embu,13
2015-05-28,Embu,20
2015-05-29,Embu,9
2015-05-30,Embu,0
2015-05-31,Embu,6
2015-06-01,Embu,1
2015-06-02,Embu,0
2015-06-03,Embu,0
2015-06-04,Embu,2
2015-06-05,Embu,1
2015-06-06,Embu,2
2015-06-07,Embu,1
2015-06-08,Embu,2
2015-06-09,Embu,1
2015-06-10,Embu,1
2015-06-11,Embu,1
2015-06-12,Embu,1
2015-06-13,Embu,2
2015-06-14,Embu,2
2015-06-15,Embu,2
2015-06-16,Embu,2
2015-06-17,Embu,1
2015-06-18,Embu,0
2015-06-19,Embu,1
2015-06-20,Embu,0
2015-06-21,Embu,0
2015-06-22,Embu,0
2015-06-23,Embu,0
2015-06-24,Embu,1
2015-06-25,Embu,2
2015-06-26,Embu,2
2015-06-27,Embu,2
2015-06-28,Embu,0
2015-06-29,Embu,1
2015-06-30,Embu,0
2015-07-01,Embu,2
2015-07-02,Embu,2
2015-07-03,Embu,2
2015-07-04,Embu,1
2015-07-05,Embu,0
2015-07-06,Embu,2
2015-07-07,Embu,2
2015-07-08,Embu,1
2015-07-09,Embu,0
2015-07-10,Embu,1
2015-07-11,Embu,2
2015-07-12,Embu,0
2015-07-13,Embu,0
2015-07-14,Embu,0
2015-07-15,Embu,1
2015-07-16,Embu,2
2015-07-17,Embu,0
2015-07-18,Embu,0
2015-07-19,Embu,1
2015-07-20,Embu,2
2015-07-21,Embu,2
2015-07-22,Embu,0
2015-07-23,Embu,2
2015-07-24,Embu,0
2015-07-25,Embu,1
2015-07-26,Embu,2
2015-07-27,Embu,0
2015-07-28,Embu,0
2015-07-29,Embu,0
2015-07-30,Embu,1
2015-07-31,Embu,1
2015-08-01,Embu,1
2015-08-02,Embu,0
2015-08-03,Embu,0
2015-08-04,Embu,1
2015-08-05,Embu,0
2015-08-06,Embu,1
2015-08-07,Embu,0
2015-08-08,Embu,2
2015-08-09,Embu,0
2015-08-10,Embu,1
2015-08-11,Embu,0
2015-08-12,Embu,0
2015-08-13,Embu,2
2015-08-14,Embu,2
2015-08-15,Embu,0
2015-08-16,Embu,0
2015-08-17,Embu,1
2015-08-18,Embu,1
2015-08-19,Embu,2
2015-08-20,Embu,2
2015-08-21,Embu,2
2015-08-22,Embu,1
2015-08-23,Embu,1
2015-08-24,Embu,0
2015-08-25,Embu,0
2015-08-26,Embu,1
2015-08-27,Embu,1
2015-08-28,Embu,1
2015-08-29,Embu,0
2015-08-30,Embu,0
2015-08-31,Embu,2
2015-09-01,Embu,0
2015-09-02,Embu,2
2015-09-03,Embu,1
2015-09-04,Embu,2
2015-09-05,Embu,1
2015-09-06,Embu,1
2015-09-07,Embu,2
2015-09-08,Embu,2
2015-09-09,Embu,2
2015-09-10,Embu,0
2015-09-11,Embu,1
2015-09-12,Embu,1
2015-09-13,Embu,1
2015-09-14,Embu,0
2015-09-15,Embu,0
2015-09-16,Embu,2
2015-09-17,Embu,0
2015-09-18,Embu,1
2015-09-19,Embu,0
2015-09-20,Embu,2
2015-09-21,Embu,1
2015-09-22,Embu,1
2015-09-23,Embu,1
2015-09-24,Embu,2
2015-09-25,Embu,2
2015-09-26,Embu,1
2015-09-27,Embu,0
2015-09-28,Embu,1
2015-09-29,Embu,0
2015-09-30,Embu,2
2015-10-01,Embu,2
2015-10-02,Embu,0
2015-10-03,Embu,1
2015-10-04,Embu,0
2015-10-05,Embu,1
2015-10-06,Embu,2
2015-10-07,Embu,1
2015-10-08,Embu,2
2015-10-09,Embu,7
2015-10-10,Embu,0
2015-10-11,Embu,1
2015-10-12,Embu,0
2015-10-13,Embu,1
2015-10-14,Embu,13
2015-10-15,Embu,0
2015-10-16,Embu,0
2015-10-17,Embu,1
2015-10-18,Embu,2
2015-10-19,Embu,0
2015-10-20,Embu,0
2015-10-21,Embu,0
2015-10-22,Embu,1
2015-10-23,Embu,1
2015-10-24,Embu,0
2015-10-25,Embu,1
2015-10-26,Embu,0
2015-10-27,Embu,2
2015-10-28,Embu,0
2015-10-29,Embu,2
2015-10-30,Embu,1
2015-10-31,Embu,0
2015-11-01,Embu,2
2015-11-02,Embu,2
2015-11-03,Embu,0
2015-11-04,Embu,1
2015-11-05,Embu,0
2015-11-06,Embu,9
2015-11-07,Embu,1
2015-11-08,Embu,0
2015-11-09,Embu,1
2015-11-10,Embu,0
2015-11-11,Embu,0
2015-11-12,Embu,1
2015-11-13,Embu,2
2015-11-14,Embu,2
2015-11-15,Embu,1
2015-11-16,Embu,2
2015-11-17,Embu,0
2015-11-18,Embu,2
2015-11-19,Embu,1
2015-11-20,Embu,1
2015-11-21,Embu,2
2015-11-22,Embu,0
2015-11-23,Embu,12
2015-11-24,Embu,2
2015-11-25,Embu,1
2015-11-26,Embu,2
2015-11-27,Embu,2
2015-11-28,Embu,9
2015-11-29,Embu,1
2015-11-30,Embu,2
2015-12-01,Embu,1
2015-12-02,Embu,2
2015-12-03,Embu,0
2015-12-04,Embu,2
2015-12-05,Embu,2
2015-12-06,Embu,2
2015-12-07,Embu,1
2015-12-08,Embu,1
2015-12-09,Embu,2
2015-12-10,Embu,0
2015-12-11,Embu,2
2015-12-12,Embu,1
2015-12-13,Embu,2
2015-12-14,Embu,1
2015-12-15,Embu,1
2015-12-16,Embu,1
2015-12-17,Embu,0
2015-12-18,Embu,1
2015-12-19,Embu,1
2015-12-20,Embu,2
2015-12-21,Embu,0
2015-12-22,Embu,2
2015-12-23,Embu,1
2015-12-24,Embu,0
2015-12-25,Embu,0
2015-12-26,Embu,1
2015-12-27,Embu,0
2015-12-28,Embu,0
2015-12-29,Embu,0
2015-12-30,Embu,1
2015-12-31,Embu,0
2016-01-01,Embu,2
2016-01-02,Embu,2
2016-01-03,Embu,1
2016-01-04,Embu,0
2016-01-05,Embu,1
2016-01-06,Embu,1
2016-01-07,Embu,1
2016-01-08,Embu,2
2016-01-09,Embu,0
2016-01-10,Embu,2
2016-01-11,Embu,0
2016-01-12,Embu,2
2016-01-13,Embu,2
2016-01-14,Embu,1
2016-01-15,Embu,0
2016-01-16,Embu,1
2016-01-17,Embu,1
2016-01-18,Embu,1
2016-01-19,Embu,0
2016-01-20,Embu,0
2016-01-21,Embu,1
2016-01-22,Embu,1
2016-01-23,Embu,0
2016-01-24,Embu,2
2016-01-25,Embu,2
2016-01-26,Embu,2
2016-01-27,Embu,2
2016-01-28,Embu,0
2016-01-29,Embu,0
2016-01-30,Embu,0
2016-01-31,Embu,0
2016-02-01,Embu,0
2016-02-02,Embu,1
2016-02-03,Embu,0
2016-02-04,Embu,0
2016-02-05,Embu,0
2016-02-06,Embu,0
2016-02-07,Embu,2
2016-02-08,Embu,1
2016-02-09,Embu,2
2016-02-10,Embu,2
2016-02-11,Embu,0
2016-02-12,Embu,0
2016-02-13,Embu,2
2016-02-14,Embu,2
2016-02-15,Embu,1
2016-02-16,Embu,1
2016-02-17,Embu,2
2016-02-18,Embu,2
2016-02-19,Embu,1
2016-02-20,Embu,0
2016-02-21,Embu,2
2016-02-22,Embu,1
2016-02-23,Embu,0
2016-02-24,Embu,2
2016-02-25,Embu,2
2016-02-26,Embu,1
2016-02-27,Embu,1
2016-02-28,Embu,1
2016-02-29,Embu,2
2016-03-01,Embu,11
2016-03-02,Embu,12
2016-03-03,Embu,1
2016-03-04,Embu,11
2016-03-05,Embu,0
2016-03-06,Embu,2
2016-03-07,Embu,0
2016-03-08,Embu,16
2016-03-09,Embu,10
2016-03-10,Embu,0
2016-03-11,Embu,0
2016-03-12,Embu,2
2016-03-13,Embu,20
2016-03-14,Embu,0
2016-03-15,Embu,15
2016-03-16,Embu,13
2016-03-17,Embu,1
2016-03-18,Embu,10
2016-03-19,Embu,11
2016-03-20,Embu,2
2016-03-21,Embu,10
2016-03-22,Embu,1
2016-03-23,Embu,0
2016-03-24,Embu,1
2016-03-25,Embu,1
2016-03-26,Embu,16
2016-03-27,Embu,10
2016-03-28,Embu,2
2016-03-29,Embu,1
2016-03-30,Embu,16
2016-03-31,Embu,9
2016-04-01,Embu,1
2016-04-02,Embu,2
2016-04-03,Embu,2
2016-04-04,Embu,2
2016-04-05,Embu,0
2016-04-06,Embu,17
2016-04-07,Embu,12
2016-04-08,Embu,2
2016-04-09,Embu,9
2016-04-10,Embu,3
2016-04-11,Embu,11
2016-04-12,Embu,10
2016-04-13,Embu,0
2016-04-14,Embu,19
2016-04-15,Embu,15
2016-04-16,Embu,20
2016-04-17,Embu,1
2016-04-18,Embu,19
2016-04-19,Embu,2
2016-04-20,Embu,0
2016-04-21,Embu,1
2016-04-22,Embu,5
2016-04-23,Embu,8
2016-04-24,Embu,2
2016-04-25,Embu,2
2016-04-26,Embu,2
2016-04-27,Embu,0
2016-04-28,Embu,1
2016-04-29,Embu,7
2016-04-30,Embu,1
2016-05-01,Embu,2
2016-05-02,Embu,26
2016-05-03,Embu,0
2016-05-04,Embu,1
2016-05-05,Embu,9
2016-05-06,Embu,0
2016-05-07,Embu,0
2016-05-08,Embu,1
2016-05-09,Embu,16
2016-05-10,Embu,0
2016-05-11,Embu,7
2016-05-12,Embu,2
2016-05-13,Embu,13
2016-05-14,Embu,23
2016-05-15,Embu,9
2016-05-16,Embu,3
2016-05-17,Embu,0
2016-05-18,Embu,2
2016-05-19,Embu,2
2016-05-20,Embu,0
2016-05-21,Embu,18
2016-05-22,Embu,0
2016-05-23,Embu,2
2016-05-24,Embu,1
2016-05-25,Embu,11
2016-05-26,Embu,9
2016-05-27,Embu,13
2016-05-28,Embu,2
2016-05-29,Embu,2
2016-05-30,Embu,26
2016-05-31,Embu,13
2016-06-01,Embu,2
2016-06-02,Embu,1
2016-06-03,Embu,2
2016-06-04,Embu,2
2016-06-05,Embu,1
2016-06-06,Embu,2
2016-06-07,Embu,2
2016-06-08,Embu,1
2016-06-09,Embu,0
2016-06-10,Embu,1
2016-06-11,Embu,2
2016-06-12,Embu,2
2016-06-13,Embu,2
2016-06-14,Embu,2
2016-06-15,Embu,1
2016-06-16,Embu,1
2016-06-17,Embu,0
2016-06-18,Embu,2
2016-06-19,Embu,2
2016-06-20,Embu,1
2016-06-21,Embu,1
2016-06-22,Embu,1
2016-06-23,Embu,1
2016-06-24,Embu,2
2016-06-25,Embu,1
2016-06-26,Embu,0
2016-06-27,Embu,0
2016-06-28,Embu,2
2016-06-29,Embu,0
2016-06-30,Embu,2
2016-07-01,Embu,1
2016-07-02,Embu,2
2016-07-03,Embu,0
2016-07-04,Embu,2
2016-07-05,Embu,1
2016-07-06,Embu,1
2016-07-07,Embu,1
2016-07-08,Embu,2
2016-07-09,Embu,2
2016-07-10,Embu,1
2016-07-11,Embu,1
2016-07-12,Embu,2
2016-07-13,Embu,2
2016-07-14,Embu,0
2016-07-15,Embu,1
2016-07-16,Embu,2
2016-07-17,Embu,0
2016-07-18,Embu,2
2016-07-19,Embu,1
2016-07-20,Embu,2
2016-07-21,Embu,2
2016-07-22,Embu,2
2016-07-23,Embu,2
2016-07-24,Embu,2
2016-07-25,Embu,2
2016-07-26,Embu,1
2016-07-27,Embu,2
2016-07-28,Embu,0
2016-07-29,Embu,2
2016-07-30,Embu,0
2016-07-31,Embu,2
2016-08-01,Embu,2
2016-08-02,Embu,2
2016-08-03,Embu,2
2016-08-04,Embu,2
2016-08-05,Embu,2
2016-08-06,Embu,2
2016-08-07,Embu,0
2016-08-08,Embu,0
2016-08-09,Embu,2
2016-08-10,Embu,0
2016-08-11,Embu,2
2016-08-12,Embu,1
2016-08-13,Embu,2
2016-08-14,Embu,1
2016-08-15,Embu,1
2016-08-16,Embu,1
2016-08-17,Embu,2
2016-08-18,Embu,2
2016-08-19,Embu,2
2016-08-20,Embu,0
2016-08-21,Embu,0
2016-08-22,Embu,0
2016-08-23,Embu,2
2016-08-24,Embu,1
2016-08-25,Embu,1
2016-08-26,Embu,1
2016-08-27,Embu,0
2016-08-28,Embu,0
2016-08-29,Embu,2
2016-08-30,Embu,0
2016-08-31,Embu,2
2016-09-01,Embu,2
2016-09-02,Embu,2
2016-09-03,Embu,2
2016-09-04,Embu,0
2016-09-05,Embu,2
2016-09-06,Embu,0
2016-09-07,Embu,1
2016-09-08,Embu,0
2016-09-09,Embu,0
2016-09-10,Embu,0
2016-09-11,Embu,2
2016-09-12,Embu,2
2016-09-13,Embu,0
2016-09-14,Embu,0
2016-09-15,Embu,0
2016-09-16,Embu,2
2016-09-17,Embu,1
2016-09-18,Embu,1
2016-09-19,Embu,1
2016-09-20,Embu,1
2016-09-21,Embu,0
2016-09-22,Embu,1
2016-09-23,Embu,2
2016-09-24,Embu,2
2016-09-25,Embu,1
2016-09-26,Embu,1
2016-09-27,Embu,0
2016-09-28,Embu,0
2016-09-29,Embu,0
2016-09-30,Embu,1
2016-10-01,Embu,0
2015-01-01,Kitui,2
2015-01-02,Kitui,0
2015-01-03,Kitui,1
2015-01-04,Kitui,0
2015-01-05,Kitui,0
2015-01-06,Kitui,1
2015-01-07,Kitui,1
2015-01-08,Kitui,2
2015-01-09,Kitui,0
2015-01-10,Kitui,0
2015-01-11,Kitui,0
2015-01-12,Kitui,1
2015-01-13,Kitui,0
2015-01-14,Kitui,2
2015-01-15,Kitui,0
2015-01-16,Kitui,0
2015-01-17,Kitui,2
2015-01-18,Kitui,2
2015-01-19,Kitui,0
2015-01-20,Kitui,1
2015-01-21,Kitui,1
2015-01-22,Kitui,0
2015-01-23,Kitui,2
2015-01-24,Kitui,2
2015-01-25,Kitui,2
2015-01-26,Kitui,2
2015-01-27,Kitui,0
2015-01-28,Kitui,2
2015-01-29,Kitui,1
2015-01-30,Kitui,0
2015-01-31,Kitui,0
2015-02-01,Kitui,0
2015-02-02,Kitui,2
2015-02-03,Kitui,1
2015-02-04,Kitui,0
2015-02-05,Kitui,1
2015-02-06,Kitui,2
2015-02-07,Kitui,2
2015-02-08,Kitui,1
2015-02-09,Kitui,0
2015-02-10,Kitui,0
2015-02-11,Kitui,2
2015-02-12,Kitui,2
2015-02-13,Kitui,1
2015-02-14,Kitui,1
2015-02-15,Kitui,0
2015-02-16,Kitui,1
2015-02-17,Kitui,2
2015-02-18,Kitui,2
2015-02-19,Kitui,2
2015-02-20,Kitui,1
2015-02-21,Kitui,0
2015-02-22,Kitui,2
2015-02-23,Kitui,2
2015-02-24,Kitui,2
2015-02-25,Kitui,2
2015-02-26,Kitui,2
2015-02-27,Kitui,2
2015-02-28,Kitui,0
2015-03-01,Kitui,0
2015-03-02,Kitui,7
2015-03-03,Kitui,0
2015-03-04,Kitui,13
2015-03-05,Kitui,0
2015-03-06,Kitui,21
2015-03-07,Kitui,12
2015-03-08,Kitui,1
2015-03-09,Kitui,0
2015-03-10,Kitui,11
2015-03-11,Kitui,13
2015-03-12,Kitui,4
2015-03-13,Kitui,0
2015-03-14,Kitui,0
2015-03-15,Kitui,1
2015-03-16,Kitui,9
2015-03-17,Kitui,17
2015-03-18,Kitui,21
2015-03-19,Kitui,16
2015-03-20,Kitui,6
2015-03-21,Kitui,2
2015-03-22,Kitui,1
2015-03-23,Kitui,1
2015-03-24,Kitui,2
2015-03-25,Kitui,1
2015-03-26,Kitui,1
2015-03-27,Kitui,12
2015-03-28,Kitui,1
2015-03-29,Kitui,17
2015-03-30,Kitui,1
2015-03-31,Kitui,14
2015-04-01,Kitui,1
2015-04-02,Kitui,11
2015-04-03,Kitui,1
2015-04-04,Kitui,2
2015-04-05,Kitui,11
2015-04-06,Kitui,13
2015-04-07,Kitui,2
2015-04-08,Kitui,9
2015-04-09,Kitui,0
2015-04-10,Kitui,1
2015-04-11,Kitui,22
2015-04-12,Kitui,3
2015-04-13,Kitui,0
2015-04-14,Kitui,0
2015-04-15,Kitui,0
2015-04-16,Kitui,8
2015-04-17,Kitui,4
2015-04-18,Kitui,14
2015-04-19,Kitui,5
2015-04-20,Kitui,17
2015-04-21,Kitui,11
2015-04-22,Kitui,2
2015-04-23,Kitui,9
2015-04-24,Kitui,2
2015-04-25,Kitui,12
2015-04-26,Kitui,9
2015-04-27,Kitui,0
2015-04-28,Kitui,2
2015-04-29,Kitui,17
2015-04-30,Kitui,2
2015-05-01,Kitui,1
2015-05-02,Kitui,1
2015-05-03,Kitui,0
2015-05-04,Kitui,2
2015-05-05,Kitui,0
2015-05-06,Kitui,13
2015-05-07,Kitui,16
2015-05-08,Kitui,14
2015-05-09,Kitui,12
2015-05-10,Kitui,1
2015-05-11,Kitui,17
2015-05-12,Kitui,15
2015-05-13,Kitui,10
2015-05-14,Kitui,2
2015-05-15,Kitui,10
2015-05-16,Kitui,2
2015-05-17,Kitui,2
2015-05-18,Kitui,2
2015-05-19,Kitui,20
2015-05-20,Kitui,18
2015-05-21,Kitui,0
2015-05-22,Kitui,2
2015-05-23,Kitui,1
2015-05-24,Kitui,2
2015-05-25,Kitui,15
2015-05-26,Kitui,2
2015-05-27,Kitui,1
2015-05-28,Kitui,12
2015-05-29,Kitui,2
2015-05-30,Kitui,2
2015-05-31,Kitui,9
2015-06-01,Kitui,2
2015-06-02,Kitui,0
2015-06-03,Kitui,2
2015-06-04,Kitui,1
2015-06-05,Kitui,1
2015-06-06,Kitui,2
2015-06-07,Kitui,1
2015-06-08,Kitui,0
2015-06-09,Kitui,0
2015-06-10,Kitui,1
2015-06-11,Kitui,0
2015-06-12,Kitui,1
2015-06-13,Kitui,0
2015-06-14,Kitui,1
2015-06-15,Kitui,2
2015-06-16,Kitui,0
2015-06-17,Kitui,2
2015-06-18,Kitui,0
2015-06-19,Kitui,2
2015-06-20,Kitui,0
2015-06-21,Kitui,0
2015-06-22,Kitui,0
2015-06-23,Kitui,1
2015-06-24,Kitui,0
2015-06-25,Kitui,2
2015-06-26,Kitui,1
2015-06-27,Kitui,1
2015-06-28,Kitui,0
2015-06-29,Kitui,0
2015-06-30,Kitui,0
2015-07-01,Kitui,1
2015-07-02,Kitui,0
2015-07-03,Kitui,2
2015-07-04,Kitui,1
2015-07-05,Kitui,2
2015-07-06,Kitui,1
2015-07-07,Kitui,0
2015-07-08,Kitui,1
2015-07-09,Kitui,1
2015-07-10,Kitui,2
2015-07-11,Kitui,2
2015-07-12,Kitui,0
2015-07-13,Kitui,1
2015-07-14,Kitui,0
2015-07-15,Kitui,0
2015-07-16,Kitui,2
2015-07-17,Kitui,1
2015-07-18,Kitui,1
2015-07-19,Kitui,0
2015-07-20,Kitui,0
2015-07-21,Kitui,2
2015-07-22,Kitui,1
2015-07-23,Kitui,2
2015-07-24,Kitui,2
2015-07-25,Kitui,2
2015-07-26,Kitui,2
2015-07-27,Kitui,2
2015-07-28,Kitui,0
2015-07-29,Kitui,0
2015-07-30,Kitui,0
2015-07-31,Kitui,0
2015-08-01,Kitui,2
2015-08-02,Kitui,0
2015-08-03,Kitui,1
2015-08-04,Kitui,0
2015-08-05,Kitui,0
2015-08-06,Kitui,2
2015-08-07,Kitui,2
2015-08-08,Kitui,1
2015-08-09,Kitui,2
2015-08-10,Kitui,0
2015-08-11,Kitui,0
2015-08-12,Kitui,2
2015-08-13,Kitui,1
2015-08-14,Kitui,2
2015-08-15,Kitui,1
2015-08-16,Kitui,1
2015-08-17,Kitui,0
2015-08-18,Kitui,2
2015-08-19,Kitui,1
2015-08-20,Kitui,0
2015-08-21,Kitui,2
2015-08-22,Kitui,2
2015-08-23,Kitui,1
2015-08-24,Kitui,2
2015-08-25,Kitui,2
2015-08-26,Kitui,1
2015-08-27,Kitui,2
2015-08-28,Kitui,1
2015-08-29,Kitui,0
2015-08-30,Kitui,2
2015-08-31,Kitui,2
2015-09-01,Kitui,0
2015-09-02,Kitui,0
2015-09-03,Kitui,2
2015-09-04,Kitui,2
2015-09-05,Kitui,0
2015-09-06,Kitui,2
2015-09-07,Kitui,0
2015-09-08,Kitui,2
2015-09-09,Kitui,0
2015-09-10,Kitui,1
2015-09-11,Kitui,1
2015-09-12,Kitui,2
2015-09-13,Kitui,1
2015-09-14,Kitui,0
2015-09-15,Kitui,1
2015-09-16,Kitui,2
2015-09-17,Kitui,0
2015-09-18,Kitui,2
2015-09-19,Kitui,0
2015-09-20,Kitui,2
2015-09-21,Kitui,1
2015-09-22,Kitui,2
2015-09-23,Kitui,0
2015-09-24,Kitui,1
2015-09-25,Kitui,2
2015-09-26,Kitui,0
2015-09-27,Kitui,2
2015-09-28,Kitui,2
2015-09-29,Kitui,1
2015-09-30,Kitui,1
2015-10-01,Kitui,1
2015-10-02,Kitui,0
2015-10-03,Kitui,1
2015-10-04,Kitui,0
2015-10-05,Kitui,2
2015-10-06,Kitui,2
2015-10-07,Kitui,0
2015-10-08,Kitui,0
2015-10-09,Kitui,1
2015-10-10,Kitui,1
2015-10-11,Kitui,1
2015-10-12,Kitui,2
2015-10-13,Kitui,11
2015-10-14,Kitui,2
2015-10-15,Kitui,1
2015-10-16,Kitui,2
2015-10-17,Kitui,0
2015-10-18,Kitui,6
2015-10-19,Kitui,6
2015-10-20,Kitui,0
2015-10-21,Kitui,1
2015-10-22,Kitui,1
2015-10-23,Kitui,9
2015-10-24,Kitui,0
2015-10-25,Kitui,0
2015-10-26,Kitui,2
2015-10-27,Kitui,12
2015-10-28,Kitui,2
2015-10-29,Kitui,1
2015-10-30,Kitui,1
2015-10-31,Kitui,2
2015-11-01,Kitui,1
2015-11-02,Kitui,1
2015-11-03,Kitui,0
2015-11-04,Kitui,2
2015-11-05,Kitui,2
2015-11-06,Kitui,0
2015-11-07,Kitui,0
2015-11-08,Kitui,2
2015-11-09,Kitui,3
2015-11-10,Kitui,0
2015-11-11,Kitui,1
2015-11-12,Kitui,2
2015-11-13,Kitui,1
2015-11-14,Kitui,0
2015-11-15,Kitui,0
2015-11-16,Kitui,0
2015-11-17,Kitui,0
2015-11-18,Kitui,0
2015-11-19,Kitui,1
2015-11-20,Kitui,1
2015-11-21,Kitui,2
2015-11-22,Kitui,0
2015-11-23,Kitui,15
2015-11-24,Kitui,2
2015-11-25,Kitui,1
2015-11-26,Kitui,1
2015-11-27,Kitui,0
2015-11-28,Kitui,0
2015-11-29,Kitui,0
2015-11-30,Kitui,2
2015-12-01,Kitui,0
2015-12-02,Kitui,2
2015-12-03,Kitui,0
2015-12-04,Kitui,1
2015-12-05,Kitui,0
2015-12-06,Kitui,0
2015-12-07,Kitui,1
2015-12-08,Kitui,2
2015-12-09,Kitui,2
2015-12-10,Kitui,0
2015-12-11,Kitui,1
2015-12-12,Kitui,0
2015-12-13,Kitui,1
2015-12-14,Kitui,1
2015-12-15,Kitui,0
2015-12-16,Kitui,1
2015-12-17,Kitui,0
2015-12-18,Kitui,0
2015-12-19,Kitui,2
2015-12-20,Kitui,0
2015-12-21,Kitui,1
2015-12-22,Kitui,1
2015-12-23,Kitui,0
2015-12-24,Kitui,0
2015-12-25,Kitui,2
2015-12-26,Kitui,2
2015-12-27,Kitui,2
2015-12-28,Kitui,2
2015-12-29,Kitui,1
2015-12-30,Kitui,0
2015-12-31,Kitui,2
2016-01-01,Kitui,1
2016-01-02,Kitui,1
2016-01-03,Kitui,0
2016-01-04,Kitui,2
2016-01-05,Kitui,2
2016-01-06,Kitui,1
2016-01-07,Kitui,1
2016-01-08,Kitui,0
2016-01-09,Kitui,0
2016-01-10,Kitui,2
2016-01-11,Kitui,0
2016-01-12,Kitui,2
2016-01-13,Kitui,2
2016-01-14,Kitui,1
2016-01-15,Kitui,1
2016-01-16,Kitui,0
2016-01-17,Kitui,2
2016-01-18,Kitui,0
2016-01-19,Kitui,2
2016-01-20,Kitui,1
2016-01-21,Kitui,2
2016-01-22,Kitui,2
2016-01-23,Kitui,1
2016-01-24,Kitui,0
2016-01-25,Kitui,0
2016-01-26,Kitui,2
2016-01-27,Kitui,0
2016-01-28,Kitui,1
2016-01-29,Kitui,1
2016-01-30,Kitui,0
2016-01-31,Kitui,2
2016-02-01,Kitui,2
2016-02-02,Kitui,0
2016-02-03,Kitui,1
2016-02-04,Kitui,0
2016-02-05,Kitui,1
2016-02-06,Kitui,1
2016-02-07,Kitui,2
2016-02-08,Kitui,0
2016-02-09,Kitui,2
2016-02-10,Kitui,0
2016-02-11,Kitui,1
