date,county,malaria_cases
2015-02-11,Taita Taveta,43
2015-02-12,Taita Taveta,15
2015-02-13,Taita Taveta,18
2015-02-14,Taita Taveta,41
2015-02-15,Taita Taveta,28
2015-02-16,Taita Taveta,26
2015-02-17,Taita Taveta,21
2015-02-18,Taita Taveta,8
2015-02-19,Taita Taveta,41
2015-02-20,Taita Taveta,24
2015-02-21,Taita Taveta,31
2015-02-22,Taita Taveta,44
2015-02-23,Taita Taveta,42
2015-02-24,Taita Taveta,29
2015-02-25,Taita Taveta,41
2015-02-26,Taita Taveta,27
2015-02-27,Taita Taveta,22
2015-02-28,Taita Taveta,21
2015-03-01,Taita Taveta,27
2015-03-02,Taita Taveta,23
2015-03-03,Taita Taveta,25
2015-03-04,Taita Taveta,23
2015-03-05,Taita Taveta,41
2015-03-06,Taita Taveta,25
2015-03-07,Taita Taveta,32
2015-03-08,Taita Taveta,15
2015-03-09,Taita Taveta,42
2015-03-10,Taita Taveta,23
2015-03-11,Taita Taveta,20
2015-03-12,Taita Taveta,31
2015-03-13,Taita Taveta,34
2015-03-14,Taita Taveta,29
2015-03-15,Taita Taveta,28
2015-03-16,Taita Taveta,27
2015-03-17,Taita Taveta,32
2015-03-18,Taita Taveta,33
2015-03-19,Taita Taveta,34
2015-03-20,Taita Taveta,16
2015-03-21,Taita Taveta,7
2015-03-22,Taita Taveta,28
2015-03-23,Taita Taveta,25
2015-03-24,Taita Taveta,19
2015-03-25,Taita Taveta,48
2015-03-26,Taita Taveta,26
2015-03-27,Taita Taveta,25
2015-03-28,Taita Taveta,16
2015-03-29,Taita Taveta,29
2015-03-30,Taita Taveta,33
2015-03-31,Taita Taveta,45
2015-04-01,Taita Taveta,26
2015-04-02,Taita Taveta,23
2015-04-03,Taita Taveta,33
2015-04-04,Taita Taveta,34
2015-04-05,Taita Taveta,45
2015-04-06,Taita Taveta,27
2015-04-07,Taita Taveta,31
2015-04-08,Taita Taveta,24
2015-04-09,Taita Taveta,34
2015-04-10,Taita Taveta,31
2015-04-11,Taita Taveta,29
2015-04-12,Taita Taveta,46
2015-04-13,Taita Taveta,28
2015-04-14,Taita Taveta,54
2015-04-15,Taita Taveta,54
2015-04-16,Taita Taveta,28
2015-04-17,Taita Taveta,36
2015-04-18,Taita Taveta,33
2015-04-19,Taita Taveta,39
2015-04-20,Taita Taveta,34
2015-04-21,Taita Taveta,21
2015-04-22,Taita Taveta,11
2015-04-23,Taita Taveta,46
2015-04-24,Taita Taveta,7
2015-04-25,Taita Taveta,29
2015-04-26,Taita Taveta,45
2015-04-27,Taita Taveta,31
2015-04-28,Taita Taveta,28
2015-04-29,Taita Taveta,19
2015-04-30,Taita Taveta,23
2015-05-01,Taita Taveta,41
2015-05-02,Taita Taveta,36
2015-05-03,Taita Taveta,15
2015-05-04,Taita Taveta,17
2015-05-05,Taita Taveta,53
2015-05-06,Taita Taveta,23
2015-05-07,Taita Taveta,35
2015-05-08,Taita Taveta,37
2015-05-09,Taita Taveta,27
2015-05-10,Taita Taveta,20
2015-05-11,Taita Taveta,36
2015-05-12,Taita Taveta,23
2015-05-13,Taita Taveta,40
2015-05-14,Taita Taveta,20
2015-05-15,Taita Taveta,21
2015-05-16,Taita Taveta,31
2015-05-17,Taita Taveta,32
2015-05-18,Taita Taveta,47
2015-05-19,Taita Taveta,23
2015-05-20,Taita Taveta,40
2015-05-21,Taita Taveta,38
2015-05-22,Taita Taveta,29
2015-05-23,Taita Taveta,33
2015-05-24,Taita Taveta,29
2015-05-25,Taita Taveta,27
2015-05-26,Taita Taveta,43
2015-05-27,Taita Taveta,33
2015-05-28,Taita Taveta,28
2015-05-29,Taita Taveta,45
2015-05-30,Taita Taveta,13
2015-05-31,Taita Taveta,36
2015-06-01,Taita Taveta,33
2015-06-02,Taita Taveta,22
2015-06-03,Taita Taveta,22
2015-06-04,Taita Taveta,45
2015-06-05,Taita Taveta,30
2015-06-06,Taita Taveta,54
2015-06-07,Taita Taveta,19
2015-06-08,Taita Taveta,33
2015-06-09,Taita Taveta,15
2015-06-10,Taita Taveta,17
2015-06-11,Taita Taveta,53
2015-06-12,Taita Taveta,31
2015-06-13,Taita Taveta,21
2015-06-14,Taita Taveta,14
2015-06-15,Taita Taveta,27
2015-06-16,Taita Taveta,16
2015-06-17,Taita Taveta,57
2015-06-18,Taita Taveta,21
2015-06-19,Taita Taveta,7
2015-06-20,Taita Taveta,36
2015-06-21,Taita Taveta,11
2015-06-22,Taita Taveta,33
2015-06-23,Taita Taveta,9
2015-06-24,Taita Taveta,33
2015-06-25,Taita Taveta,7
2015-06-26,Taita Taveta,8
2015-06-27,Taita Taveta,19
2015-06-28,Taita Taveta,37
2015-06-29,Taita Taveta,30
2015-06-30,Taita Taveta,33
2015-07-01,Taita Taveta,44
2015-07-02,Taita Taveta,27
2015-07-03,Taita Taveta,19
2015-07-04,Taita Taveta,34
2015-07-05,Taita Taveta,54
2015-07-06,Taita Taveta,24
2015-07-07,Taita Taveta,30
2015-07-08,Taita Taveta,21
2015-07-09,Taita Taveta,15
2015-07-10,Taita Taveta,28
2015-07-11,Taita Taveta,29
2015-07-12,Taita Taveta,32
2015-07-13,Taita Taveta,21
2015-07-14,Taita Taveta,53
2015-07-15,Taita Taveta,21
2015-07-16,Taita Taveta,33
2015-07-17,Taita Taveta,38
2015-07-18,Taita Taveta,10
2015-07-19,Taita Taveta,28
2015-07-20,Taita Taveta,37
2015-07-21,Taita Taveta,17
2015-07-22,Taita Taveta,40
2015-07-23,Taita Taveta,28
2015-07-24,Taita Taveta,43
2015-07-25,Taita Taveta,19
2015-07-26,Taita Taveta,21
2015-07-27,Taita Taveta,30
2015-07-28,Taita Taveta,23
2015-07-29,Taita Taveta,20
2015-07-30,Taita Taveta,28
2015-07-31,Taita Taveta,24
2015-08-01,Taita Taveta,34
2015-08-02,Taita Taveta,28
2015-08-03,Taita Taveta,10
2015-08-04,Taita Taveta,25
2015-08-05,Taita Taveta,31
2015-08-06,Taita Taveta,30
2015-08-07,Taita Taveta,14
2015-08-08,Taita Taveta,34
2015-08-09,Taita Taveta,18
2015-08-10,Taita Taveta,12
2015-08-11,Taita Taveta,26
2015-08-12,Taita Taveta,26
2015-08-13,Taita Taveta,19
2015-08-14,Taita Taveta,32
2015-08-15,Taita Taveta,17
2015-08-16,Taita Taveta,18
2015-08-17,Taita Taveta,23
2015-08-18,Taita Taveta,17
2015-08-19,Taita Taveta,16
2015-08-20,Taita Taveta,15
2015-08-21,Taita Taveta,47
2015-08-22,Taita Taveta,20
2015-08-23,Taita Taveta,15
2015-08-24,Taita Taveta,10
2015-08-25,Taita Taveta,28
2015-08-26,Taita Taveta,22
2015-08-27,Taita Taveta,34
2015-08-28,Taita Taveta,14
2015-08-29,Taita Taveta,37
2015-08-30,Taita Taveta,28
2015-08-31,Taita Taveta,23
2015-09-01,Taita Taveta,25
2015-09-02,Taita Taveta,0
2015-09-03,Taita Taveta,33
2015-09-04,Taita Taveta,28
2015-09-05,Taita Taveta,32
2015-09-06,Taita Taveta,20
2015-09-07,Taita Taveta,12
2015-09-08,Taita Taveta,39
2015-09-09,Taita Taveta,24
2015-09-10,Taita Taveta,24
2015-09-11,Taita Taveta,30
2015-09-12,Taita Taveta,31
2015-09-13,Taita Taveta,47
2015-09-14,Taita Taveta,9
2015-09-15,Taita Taveta,30
2015-09-16,Taita Taveta,17
2015-09-17,Taita Taveta,24
2015-09-18,Taita Taveta,14
2015-09-19,Taita Taveta,27
2015-09-20,Taita Taveta,30
2015-09-21,Taita Taveta,24
2015-09-22,Taita Taveta,27
2015-09-23,Taita Taveta,9
2015-09-24,Taita Taveta,28
2015-09-25,Taita Taveta,45
2015-09-26,Taita Taveta,23
2015-09-27,Taita Taveta,21
2015-09-28,Taita Taveta,23
2015-09-29,Taita Taveta,42
2015-09-30,Taita Taveta,45
2015-10-01,Taita Taveta,31
2015-10-02,Taita Taveta,29
2015-10-03,Taita Taveta,39
2015-10-04,Taita Taveta,52
2015-10-05,Taita Taveta,28
2015-10-06,Taita Taveta,40
2015-10-07,Taita Taveta,30
2015-10-08,Taita Taveta,52
2015-10-09,Taita Taveta,31
2015-10-10,Taita Taveta,23
2015-10-11,Taita Taveta,23
2015-10-12,Taita Taveta,23
2015-10-13,Taita Taveta,25
2015-10-14,Taita Taveta,31
2015-10-15,Taita Taveta,35
2015-10-16,Taita Taveta,43
2015-10-17,Taita Taveta,43
2015-10-18,Taita Taveta,24
2015-10-19,Taita Taveta,20
2015-10-20,Taita Taveta,41
2015-10-21,Taita Taveta,50
2015-10-22,Taita Taveta,19
2015-10-23,Taita Taveta,37
2015-10-24,Taita Taveta,7
2015-10-25,Taita Taveta,22
2015-10-26,Taita Taveta,29
2015-10-27,Taita Taveta,27
2015-10-28,Taita Taveta,31
2015-10-29,Taita Taveta,25
2015-10-30,Taita Taveta,37
2015-10-31,Taita Taveta,30
2015-11-01,Taita Taveta,36
2015-11-02,Taita Taveta,21
2015-11-03,Taita Taveta,42
2015-11-04,Taita Taveta,32
2015-11-05,Taita Taveta,30
2015-11-06,Taita Taveta,35
2015-11-07,Taita Taveta,39
2015-11-08,Taita Taveta,20
2015-11-09,Taita Taveta,34
2015-11-10,Taita Taveta,22
2015-11-11,Taita Taveta,42
2015-11-12,Taita Taveta,28
2015-11-13,Taita Taveta,31
2015-11-14,Taita Taveta,9
2015-11-15,Taita Taveta,43
2015-11-16,Taita Taveta,25
2015-11-17,Taita Taveta,17
2015-11-18,Taita Taveta,21
2015-11-19,Taita Taveta,25
2015-11-20,Taita Taveta,18
2015-11-21,Taita Taveta,3
2015-11-22,Taita Taveta,39
2015-11-23,Taita Taveta,24
2015-11-24,Taita Taveta,20
2015-11-25,Taita Taveta,27
2015-11-26,Taita Taveta,26
2015-11-27,Taita Taveta,36
2015-11-28,Taita Taveta,19
2015-11-29,Taita Taveta,30
2015-11-30,Taita Taveta,13
2015-12-01,Taita Taveta,3
2015-12-02,Taita Taveta,27
2015-12-03,Taita Taveta,40
2015-12-04,Taita Taveta,21
2015-12-05,Taita Taveta,42
2015-12-06,Taita Taveta,23
2015-12-07,Taita Taveta,3
2015-12-08,Taita Taveta,24
2015-12-09,Taita Taveta,35
2015-12-10,Taita Taveta,9
2015-12-11,Taita Taveta,19
2015-12-12,Taita Taveta,31
2015-12-13,Taita Taveta,28
2015-12-14,Taita Taveta,32
2015-12-15,Taita Taveta,5
2015-12-16,Taita Taveta,26
2015-12-17,Taita Taveta,36
2015-12-18,Taita Taveta,12
2015-12-19,Taita Taveta,9
2015-12-20,Taita Taveta,28
2015-12-21,Taita Taveta,16
2015-12-22,Taita Taveta,40
2015-12-23,Taita Taveta,19
2015-12-24,Taita Taveta,39
2015-12-25,Taita Taveta,40
2015-12-26,Taita Taveta,35
2015-12-27,Taita Taveta,35
2015-12-28,Taita Taveta,26
2015-12-29,Taita Taveta,15
2015-12-30,Taita Taveta,0
2015-12-31,Taita Taveta,14
2016-01-01,Taita Taveta,14
2016-01-02,Taita Taveta,40
2016-01-03,Taita Taveta,32
2016-01-04,Taita Taveta,14
2016-01-05,Taita Taveta,14
2016-01-06,Taita Taveta,32
2016-01-07,Taita Taveta,13
2016-01-08,Taita Taveta,25
2016-01-09,Taita Taveta,22
2016-01-10,Taita Taveta,4
2016-01-11,Taita Taveta,11
2016-01-12,Taita Taveta,23
2016-01-13,Taita Taveta,38
2016-01-14,Taita Taveta,33
2016-01-15,Taita Taveta,5
2016-01-16,Taita Taveta,15
2016-01-17,Taita Taveta,15
2016-01-18,Taita Taveta,16
2016-01-19,Taita Taveta,33
2016-01-20,Taita Taveta,15
2016-01-21,Taita Taveta,7
2016-01-22,Taita Taveta,34
2016-01-23,Taita Taveta,35
2016-01-24,Taita Taveta,29
2016-01-25,Taita Taveta,33
2016-01-26,Taita Taveta,3
2016-01-27,Taita Taveta,32
2016-01-28,Taita Taveta,10
2016-01-29,Taita Taveta,38
2016-01-30,Taita Taveta,37
2016-01-31,Taita Taveta,3
2016-02-01,Taita Taveta,7
2016-02-02,Taita Taveta,33
2016-02-03,Taita Taveta,41
2016-02-04,Taita Taveta,16
2016-02-05,Taita Taveta,33
2016-02-06,Taita Taveta,32
2016-02-07,Taita Taveta,41
2016-02-08,Taita Taveta,20
2016-02-09,Taita Taveta,16
2016-02-10,Taita Taveta,3
2016-02-11,Taita Taveta,42
2016-02-12,Taita Taveta,45
2016-02-13,Taita Taveta,32
2016-02-14,Taita Taveta,29
2016-02-15,Taita Taveta,36
2016-02-16,Taita Taveta,16
2016-02-17,Taita Taveta,38
2016-02-18,Taita Taveta,43
2016-02-19,Taita Taveta,36
2016-02-20,Taita Taveta,32
2016-02-21,Taita Taveta,28
2016-02-22,Taita Taveta,36
2016-02-23,Taita Taveta,11
2016-02-24,Taita Taveta,15
2016-02-25,Taita Taveta,27
2016-02-26,Taita Taveta,31
2016-02-27,Taita Taveta,35
2016-02-28,Taita Taveta,37
2016-02-29,Taita Taveta,27
2016-03-01,Taita Taveta,41
2016-03-02,Taita Taveta,14
2016-03-03,Taita Taveta,28
2016-03-04,Taita Taveta,33
2016-03-05,Taita Taveta,41
2016-03-06,Taita Taveta,19
2016-03-07,Taita Taveta,30
2016-03-08,Taita Taveta,14
2016-03-09,Taita Taveta,34
2016-03-10,Taita Taveta,51
2016-03-11,Taita Taveta,35
2016-03-12,Taita Taveta,47
2016-03-13,Taita Taveta,38
2016-03-14,Taita Taveta,20
2016-03-15,Taita Taveta,31
2016-03-16,Taita Taveta,37
2016-03-17,Taita Taveta,26
2016-03-18,Taita Taveta,46
2016-03-19,Taita Taveta,32
2016-03-20,Taita Taveta,23
2016-03-21,Taita Taveta,24
2016-03-22,Taita Taveta,23
2016-03-23,Taita Taveta,36
2016-03-24,Taita Taveta,18
2016-03-25,Taita Taveta,15
2016-03-26,Taita Taveta,31
2016-03-27,Taita Taveta,38
2016-03-28,Taita Taveta,9
2016-03-29,Taita Taveta,43
2016-03-30,Taita Taveta,26
2016-03-31,Taita Taveta,34
2016-04-01,Taita Taveta,41
2016-04-02,Taita Taveta,55
2016-04-03,Taita Taveta,47
2016-04-04,Taita Taveta,39
2016-04-05,Taita Taveta,36
2016-04-06,Taita Taveta,41
2016-04-07,Taita Taveta,24
2016-04-08,Taita Taveta,31
2016-04-09,Taita Taveta,28
2016-04-10,Taita Taveta,14
2016-04-11,Taita Taveta,6
2016-04-12,Taita Taveta,46
2016-04-13,Taita Taveta,32
2016-04-14,Taita Taveta,29
2016-04-15,Taita Taveta,44
2016-04-16,Taita Taveta,19
2016-04-17,Taita Taveta,27
2016-04-18,Taita Taveta,31
2016-04-19,Taita Taveta,32
2016-04-20,Taita Taveta,25
2016-04-21,Taita Taveta,36
2016-04-22,Taita Taveta,25
2016-04-23,Taita Taveta,28
2016-04-24,Taita Taveta,17
2016-04-25,Taita Taveta,26
2016-04-26,Taita Taveta,48
2016-04-27,Taita Taveta,20
2016-04-28,Taita Taveta,25
2016-04-29,Taita Taveta,36
2016-04-30,Taita Taveta,15
2016-05-01,Taita Taveta,25
2016-05-02,Taita Taveta,32
2016-05-03,Taita Taveta,16
2016-05-04,Taita Taveta,45
2016-05-05,Taita Taveta,36
2016-05-06,Taita Taveta,34
2016-05-07,Taita Taveta,24
2016-05-08,Taita Taveta,45
2016-05-09,Taita Taveta,7
2016-05-10,Taita Taveta,15
2016-05-11,Taita Taveta,20
2016-05-12,Taita Taveta,52
2016-05-13,Taita Taveta,23
2016-05-14,Taita Taveta,13
2016-05-15,Taita Taveta,43
2016-05-16,Taita Taveta,31
2016-05-17,Taita Taveta,34
2016-05-18,Taita Taveta,27
2016-05-19,Taita Taveta,18
2016-05-20,Taita Taveta,30
2016-05-21,Taita Taveta,35
2016-05-22,Taita Taveta,20
2016-05-23,Taita Taveta,20
2016-05-24,Taita Taveta,26
2016-05-25,Taita Taveta,52
2016-05-26,Taita Taveta,31
2016-05-27,Taita Taveta,32
2016-05-28,Taita Taveta,19
2016-05-29,Taita Taveta,38
2016-05-30,Taita Taveta,38
2016-05-31,Taita Taveta,34
2016-06-01,Taita Taveta,34
2016-06-02,Taita Taveta,16
2016-06-03,Taita Taveta,24
2016-06-04,Taita Taveta,28
2016-06-05,Taita Taveta,9
2016-06-06,Taita Taveta,32
2016-06-07,Taita Taveta,32
2016-06-08,Taita Taveta,28
2016-06-09,Taita Taveta,34
2016-06-10,Taita Taveta,25
2016-06-11,Taita Taveta,16
2016-06-12,Taita Taveta,32
2016-06-13,Taita Taveta,14
2016-06-14,Taita Taveta,27
2016-06-15,Taita Taveta,44
2016-06-16,Taita Taveta,25
2016-06-17,Taita Taveta,27
2016-06-18,Taita Taveta,29
2016-06-19,Taita Taveta,36
2016-06-20,Taita Taveta,31
2016-06-21,Taita Taveta,38
2016-06-22,Taita Taveta,52
2016-06-23,Taita Taveta,28
2016-06-24,Taita Taveta,24
2016-06-25,Taita Taveta,24
2016-06-26,Taita Taveta,37
2016-06-27,Taita Taveta,26
2016-06-28,Taita Taveta,3
2016-06-29,Taita Taveta,33
2016-06-30,Taita Taveta,25
2016-07-01,Taita Taveta,28
2016-07-02,Taita Taveta,37
2016-07-03,Taita Taveta,24
2016-07-04,Taita Taveta,29
2016-07-05,Taita Taveta,17
2016-07-06,Taita Taveta,24
2016-07-07,Taita Taveta,15
2016-07-08,Taita Taveta,16
2016-07-09,Taita Taveta,37
2016-07-10,Taita Taveta,22
2016-07-11,Taita Taveta,28
2016-07-12,Taita Taveta,13
2016-07-13,Taita Taveta,30
2016-07-14,Taita Taveta,25
2016-07-15,Taita Taveta,11
2016-07-16,Taita Taveta,12
2016-07-17,Taita Taveta,20
2016-07-18,Taita Taveta,13
2016-07-19,Taita Taveta,34
2016-07-20,Taita Taveta,43
2016-07-21,Taita Taveta,30
2016-07-22,Taita Taveta,37
2016-07-23,Taita Taveta,37
2016-07-24,Taita Taveta,40
2016-07-25,Taita Taveta,10
2016-07-26,Taita Taveta,9
2016-07-27,Taita Taveta,18
2016-07-28,Taita Taveta,32
2016-07-29,Taita Taveta,10
2016-07-30,Taita Taveta,16
2016-07-31,Taita Taveta,43
2016-08-01,Taita Taveta,31
2016-08-02,Taita Taveta,21
2016-08-03,Taita Taveta,24
2016-08-04,Taita Taveta,6
2016-08-05,Taita Taveta,24
2016-08-06,Taita Taveta,28
2016-08-07,Taita Taveta,34
2016-08-08,Taita Taveta,28
2016-08-09,Taita Taveta,21
2016-08-10,Taita Taveta,23
2016-08-11,Taita Taveta,21
2016-08-12,Taita Taveta,16
2016-08-13,Taita Taveta,42
2016-08-14,Taita Taveta,43
2016-08-15,Taita Taveta,32
2016-08-16,Taita Taveta,24
2016-08-17,Taita Taveta,8
2016-08-18,Taita Taveta,35
2016-08-19,Taita Taveta,34
2016-08-20,Taita Taveta,39
2016-08-21,Taita Taveta,38
2016-08-22,Taita Taveta,10
2016-08-23,Taita Taveta,23
2016-08-24,Taita Taveta,19
2016-08-25,Taita Taveta,30
2016-08-26,Taita Taveta,7
2016-08-27,Taita Taveta,42
2016-08-28,Taita Taveta,25
2016-08-29,Taita Taveta,20
2016-08-30,Taita Taveta,34
2016-08-31,Taita Taveta,14
2016-09-01,Taita Taveta,39
2016-09-02,Taita Taveta,6
2016-09-03,Taita Taveta,26
2016-09-04,Taita Taveta,18
2016-09-05,Taita Taveta,30
2016-09-06,Taita Taveta,23
2016-09-07,Taita Taveta,23
2016-09-08,Taita Taveta,0
2016-09-09,Taita Taveta,39
2016-09-10,Taita Taveta,27
2016-09-11,Taita Taveta,8
2016-09-12,Taita Taveta,23
2016-09-13,Taita Taveta,46
2016-09-14,Taita Taveta,13
2016-09-15,Taita Taveta,43
2016-09-16,Taita Taveta,37
2016-09-17,Taita Taveta,40
2016-09-18,Taita Taveta,15
2016-09-19,Taita Taveta,23
2016-09-20,Taita Taveta,11
2016-09-21,Taita Taveta,21
2016-09-22,Taita Taveta,34
2016-09-23,Taita Taveta,15
2016-09-24,Taita Taveta,49
2016-09-25,Taita Taveta,35
2016-09-26,Taita Taveta,33
2016-09-27,Taita Taveta,31
2016-09-28,Taita Taveta,32
2016-09-29,Taita Taveta,11
2016-09-30,Taita Taveta,32
2016-10-01,Taita Taveta,41
2015-01-01,Garissa,19
2015-01-02,Garissa,7
2015-01-03,Garissa,26
2015-01-04,Garissa,26
2015-01-05,Garissa,23
2015-01-06,Garissa,45
2015-01-07,Garissa,24
2015-01-08,Garissa,5
2015-01-09,Garissa,32
2015-01-10,Garissa,19
2015-01-11,Garissa,34
2015-01-12,Garissa,21
2015-01-13,Garissa,39
2015-01-14,Garissa,26
2015-01-15,Garissa,41
2015-01-16,Garissa,20
2015-01-17,Garissa,29
2015-01-18,Garissa,18
2015-01-19,Garissa,25
2015-01-20,Garissa,36
2015-01-21,Garissa,14
2015-01-22,Garissa,42
2015-01-23,Garissa,29
2015-01-24,Garissa,40
2015-01-25,Garissa,21
2015-01-26,Garissa,13
2015-01-27,Garissa,38
2015-01-28,Garissa,15
2015-01-29,Garissa,23
2015-01-30,Garissa,31
2015-01-31,Garissa,11
2015-02-01,Garissa,19
2015-02-02,Garissa,45
2015-02-03,Garissa,28
2015-02-04,Garissa,17
2015-02-05,Garissa,35
2015-02-06,Garissa,34
2015-02-07,Garissa,32
2015-02-08,Garissa,28
2015-02-09,Garissa,42
2015-02-10,Garissa,21
2015-02-11,Garissa,46
2015-02-12,Garissa,25
2015-02-13,Garissa,13
2015-02-14,Garissa,31
2015-02-15,Garissa,32
2015-02-16,Garissa,8
2015-02-17,Garissa,38
2015-02-18,Garissa,36
2015-02-19,Garissa,32
2015-02-20,Garissa,7
2015-02-21,Garissa,33
2015-02-22,Garissa,14
2015-02-23,Garissa,0
2015-02-24,Garissa,28
2015-02-25,Garissa,36
2015-02-26,Garissa,22
2015-02-27,Garissa,8
2015-02-28,Garissa,28
2015-03-01,Garissa,22
2015-03-02,Garissa,40
2015-03-03,Garissa,35
2015-03-04,Garissa,27
2015-03-05,Garissa,61
2015-03-06,Garissa,41
2015-03-07,Garissa,26
2015-03-08,Garissa,31
2015-03-09,Garissa,30
2015-03-10,Garissa,23
2015-03-11,Garissa,25
2015-03-12,Garissa,33
2015-03-13,Garissa,29
2015-03-14,Garissa,41
2015-03-15,Garissa,32
2015-03-16,Garissa,19
2015-03-17,Garissa,35
2015-03-18,Garissa,44
2015-03-19,Garissa,11
2015-03-20,Garissa,25
2015-03-21,Garissa,24
2015-03-22,Garissa,29
2015-03-23,Garissa,23
2015-03-24,Garissa,35
2015-03-25,Garissa,31
2015-03-26,Garissa,28
2015-03-27,Garissa,58
2015-03-28,Garissa,59
2015-03-29,Garissa,40
2015-03-30,Garissa,32
2015-03-31,Garissa,42
2015-04-01,Garissa,18
2015-04-02,Garissa,48
2015-04-03,Garissa,25
2015-04-04,Garissa,45
2015-04-05,Garissa,39
2015-04-06,Garissa,40
2015-04-07,Garissa,38
2015-04-08,Garissa,36
2015-04-09,Garissa,37
2015-04-10,Garissa,20
2015-04-11,Garissa,15
2015-04-12,Garissa,43
2015-04-13,Garissa,20
2015-04-14,Garissa,36
2015-04-15,Garissa,12
2015-04-16,Garissa,49
2015-04-17,Garissa,45
2015-04-18,Garissa,27
2015-04-19,Garissa,28
2015-04-20,Garissa,34
2015-04-21,Garissa,26
2015-04-22,Garissa,11
2015-04-23,Garissa,51
2015-04-24,Garissa,44
2015-04-25,Garissa,26
2015-04-26,Garissa,35
2015-04-27,Garissa,25
2015-04-28,Garissa,26
2015-04-29,Garissa,32
2015-04-30,Garissa,37
2015-05-01,Garissa,35
2015-05-02,Garissa,40
2015-05-03,Garissa,18
2015-05-04,Garissa,30
2015-05-05,Garissa,24
2015-05-06,Garissa,33
2015-05-07,Garissa,26
2015-05-08,Garissa,22
2015-05-09,Garissa,28
2015-05-10,Garissa,38
2015-05-11,Garissa,39
2015-05-12,Garissa,27
2015-05-13,Garissa,28
2015-05-14,Garissa,21
2015-05-15,Garissa,48
2015-05-16,Garissa,26
2015-05-17,Garissa,42
2015-05-18,Garissa,7
2015-05-19,Garissa,33
2015-05-20,Garissa,48
2015-05-21,Garissa,28
2015-05-22,Garissa,41
2015-05-23,Garissa,29
2015-05-24,Garissa,38
2015-05-25,Garissa,47
2015-05-26,Garissa,23
2015-05-27,Garissa,21
2015-05-28,Garissa,37
2015-05-29,Garissa,35
2015-05-30,Garissa,16
2015-05-31,Garissa,38
2015-06-01,Garissa,18
2015-06-02,Garissa,22
2015-06-03,Garissa,39
2015-06-04,Garissa,22
2015-06-05,Garissa,38
2015-06-06,Garissa,37
2015-06-07,Garissa,34
2015-06-08,Garissa,17
2015-06-09,Garissa,27
2015-06-10,Garissa,20
2015-06-11,Garissa,40
2015-06-12,Garissa,11
2015-06-13,Garissa,25
2015-06-14,Garissa,28
2015-06-15,Garissa,44
2015-06-16,Garissa,10
2015-06-17,Garissa,14
2015-06-18,Garissa,15
2015-06-19,Garissa,30
2015-06-20,Garissa,29
2015-06-21,Garissa,11
2015-06-22,Garissa,26
2015-06-23,Garissa,43
2015-06-24,Garissa,26
2015-06-25,Garissa,27
2015-06-26,Garissa,50
2015-06-27,Garissa,39
2015-06-28,Garissa,12
2015-06-29,Garissa,38
2015-06-30,Garissa,3
2015-07-01,Garissa,29
2015-07-02,Garissa,26
2015-07-03,Garissa,58
2015-07-04,Garissa,49
2015-07-05,Garissa,30
2015-07-06,Garissa,26
2015-07-07,Garissa,28
2015-07-08,Garissa,47
2015-07-09,Garissa,37
2015-07-10,Garissa,19
2015-07-11,Garissa,24
2015-07-12,Garissa,26
2015-07-13,Garissa,14
2015-07-14,Garissa,35
2015-07-15,Garissa,26
2015-07-16,Garissa,4
2015-07-17,Garissa,44
2015-07-18,Garissa,18
2015-07-19,Garissa,29
2015-07-20,Garissa,34
2015-07-21,Garissa,23
2015-07-22,Garissa,26
2015-07-23,Garissa,37
2015-07-24,Garissa,36
2015-07-25,Garissa,19
2015-07-26,Garissa,26
2015-07-27,Garissa,17
2015-07-28,Garissa,28
2015-07-29,Garissa,42
2015-07-30,Garissa,24
2015-07-31,Garissa,26
2015-08-01,Garissa,40
2015-08-02,Garissa,28
2015-08-03,Garissa,17
2015-08-04,Garissa,31
2015-08-05,Garissa,18
2015-08-06,Garissa,14
2015-08-07,Garissa,4
2015-08-08,Garissa,32
2015-08-09,Garissa,20
2015-08-10,Garissa,13
2015-08-11,Garissa,41
2015-08-12,Garissa,49
2015-08-13,Garissa,35
2015-08-14,Garissa,12
2015-08-15,Garissa,35
2015-08-16,Garissa,29
2015-08-17,Garissa,9
2015-08-18,Garissa,32
2015-08-19,Garissa,21
2015-08-20,Garissa,23
2015-08-21,Garissa,23
2015-08-22,Garissa,28
2015-08-23,Garissa,15
2015-08-24,Garissa,20
2015-08-25,Garissa,32
2015-08-26,Garissa,29
2015-08-27,Garissa,41
2015-08-28,Garissa,37
2015-08-29,Garissa,21
2015-08-30,Garissa,0
2015-08-31,Garissa,26
2015-09-01,Garissa,43
2015-09-02,Garissa,27
2015-09-03,Garissa,28
2015-09-04,Garissa,22
2015-09-05,Garissa,13
2015-09-06,Garissa,22
2015-09-07,Garissa,14
2015-09-08,Garissa,26
2015-09-09,Garissa,19
2015-09-10,Garissa,13
2015-09-11,Garissa,39
2015-09-12,Garissa,11
2015-09-13,Garissa,19
2015-09-14,Garissa,23
2015-09-15,Garissa,6
2015-09-16,Garissa,42
2015-09-17,Garissa,21
2015-09-18,Garissa,27
2015-09-19,Garissa,33
2015-09-20,Garissa,31
2015-09-21,Garissa,31
2015-09-22,Garissa,25
2015-09-23,Garissa,7
2015-09-24,Garissa,32
2015-09-25,Garissa,17
2015-09-26,Garissa,29
2015-09-27,Garissa,25
2015-09-28,Garissa,10
