date,county,rainfall_mm,avg_temp_c
2016-07-25,Meru,5.85,20.91
2016-07-26,Meru,6.3,24.75
2016-07-27,Meru,2.19,23.51
2016-07-28,Meru,3.17,24.69
2016-07-29,Meru,4.15,24.43
2016-07-30,Meru,5.02,22.89
2016-07-31,Meru,4.74,24.3
2016-08-01,Meru,10.67,19.56
2016-08-02,Meru,5.57,23.92
2016-08-03,Meru,3.88,23.1
2016-08-04,Meru,2.95,24.13
2016-08-05,Meru,1.92,25.38
2016-08-06,Meru,6.4,21.01
2016-08-07,Meru,5.51,27.09
2016-08-08,Meru,5.29,22.65
2016-08-09,Meru,5.92,23.32
2016-08-10,Meru,2.55,26.12
2016-08-11,Meru,2.57,27.84
2016-08-12,Meru,6.53,22.36
2016-08-13,Meru,2.12,22.19
2016-08-14,Meru,4.92,23.47
2016-08-15,Meru,6.65,24.34
2016-08-16,Meru,7.69,23.1
2016-08-17,Meru,3.57,24.09
2016-08-18,Meru,3.17,22.8
2016-08-19,Meru,6.18,25.69
2016-08-20,Meru,4.77,23.74
2016-08-21,Meru,3.19,23.57
2016-08-22,Meru,6.8,22.7
2016-08-23,Meru,2.38,25.32
2016-08-24,Meru,7.5,21.43
2016-08-25,Meru,5.32,26.71
2016-08-26,Meru,5.32,21.2
2016-08-27,Meru,8.14,23.33
2016-08-28,Meru,5.55,25.83
2016-08-29,Meru,2.5,26.49
2016-08-30,Meru,5.27,24.72
2016-08-31,Meru,0.02,28.56
2016-09-01,Meru,5.33,20.89
2016-09-02,Meru,2.34,24.76
2016-09-03,Meru,5.87,21.54
2016-09-04,Meru,7.76,24.03
2016-09-05,Meru,4.43,26.77
2016-09-06,Meru,7.14,28.34
2016-09-07,Meru,3.59,26.34
2016-09-08,Meru,5.69,25.17
2016-09-09,Meru,3.87,23.49
2016-09-10,Meru,6.22,20.34
2016-09-11,Meru,6.52,27.56
2016-09-12,Meru,5.1,28.74
2016-09-13,Meru,3.79,22.88
2016-09-14,Meru,0.01,27.9
2016-09-15,Meru,3.45,31.59
2016-09-16,Meru,4.36,22.2
2016-09-17,Meru,4.88,25.62
2016-09-18,Meru,4.05,27.28
2016-09-19,Meru,8.99,27.78
2016-09-20,Meru,7.79,25.29
2016-09-21,Meru,5.28,23.58
2016-09-22,Meru,5.36,19.8
2016-09-23,Meru,4.24,21.82
2016-09-24,Meru,3.88,23.28
2016-09-25,Meru,5.45,24.27
2016-09-26,Meru,6.52,27.21
2016-09-27,Meru,8.79,24.28
2016-09-28,Meru,4.52,26.02
2016-09-29,Meru,3.47,20.02
2016-09-30,Meru,5.58,24.28
2016-10-01,Meru,8.04,30.02
2015-01-01,Tharaka Nithi,5.1,24.06
2015-01-02,Tharaka Nithi,3.63,28.61
2015-01-03,Tharaka Nithi,4.68,24.26
2015-01-04,Tharaka Nithi,4.32,21.97
2015-01-05,Tharaka Nithi,6.17,24.71
2015-01-06,Tharaka Nithi,7.27,22.92
2015-01-07,Tharaka Nithi,2.68,24.05
2015-01-08,Tharaka Nithi,8.09,24.55
2015-01-09,Tharaka Nithi,2.39,17.8
2015-01-10,Tharaka Nithi,6.98,28.82
2015-01-11,Tharaka Nithi,7.21,31.08
2015-01-12,Tharaka Nithi,6.01,22.6
2015-01-13,Tharaka Nithi,4.66,22.65
2015-01-14,Tharaka Nithi,1.69,24.99
2015-01-15,Tharaka Nithi,6.72,24.33
2015-01-16,Tharaka Nithi,5.33,24.48
2015-01-17,Tharaka Nithi,6.24,19.21
2015-01-18,Tharaka Nithi,8.42,20.23
2015-01-19,Tharaka Nithi,0.76,23.98
2015-01-20,Tharaka Nithi,4.21,25.78
2015-01-21,Tharaka Nithi,6.51,25.63
2015-01-22,Tharaka Nithi,5.1,19.89
2015-01-23,Tharaka Nithi,4.71,28.03
2015-01-24,Tharaka Nithi,4.55,23.23
2015-01-25,Tharaka Nithi,3.79,23.35
2015-01-26,Tharaka Nithi,6.5,25.4
2015-01-27,Tharaka Nithi,4.99,26.67
2015-01-28,Tharaka Nithi,8.46,20.49
2015-01-29,Tharaka Nithi,8.02,24.51
2015-01-30,Tharaka Nithi,3.04,23.69
2015-01-31,Tharaka Nithi,6.42,21.56
2015-02-01,Tharaka Nithi,4.32,24.88
2015-02-02,Tharaka Nithi,4.59,16.15
2015-02-03,Tharaka Nithi,5.96,27.43
2015-02-04,Tharaka Nithi,7.01,24.29
2015-02-05,Tharaka Nithi,3.71,22.85
2015-02-06,Tharaka Nithi,3.97,25.09
2015-02-07,Tharaka Nithi,4.29,29.5
2015-02-08,Tharaka Nithi,0.89,24.04
2015-02-09,Tharaka Nithi,5.21,26.4
2015-02-10,Tharaka Nithi,7.9,21.12
2015-02-11,Tharaka Nithi,6.47,23.42
2015-02-12,Tharaka Nithi,6.88,25.93
2015-02-13,Tharaka Nithi,6.33,24.78
2015-02-14,Tharaka Nithi,8.14,23.89
2015-02-15,Tharaka Nithi,4.99,27.28
2015-02-16,Tharaka Nithi,4.83,18.32
2015-02-17,Tharaka Nithi,6.54,24.57
2015-02-18,Tharaka Nithi,7.09,26.88
2015-02-19,Tharaka Nithi,5.24,19.53
2015-02-20,Tharaka Nithi,5.67,28.37
2015-02-21,Tharaka Nithi,7.54,22.47
2015-02-22,Tharaka Nithi,3.67,24.8
2015-02-23,Tharaka Nithi,1.3,24.27
2015-02-24,Tharaka Nithi,4.49,20.85
2015-02-25,Tharaka Nithi,9.25,22.93
2015-02-26,Tharaka Nithi,6.94,30.29
2015-02-27,Tharaka Nithi,5.41,23.12
2015-02-28,Tharaka Nithi,6.44,20.42
2015-03-01,Tharaka Nithi,19.71,23.12
2015-03-02,Tharaka Nithi,0.38,28.17
2015-03-03,Tharaka Nithi,19.16,23.85
2015-03-04,Tharaka Nithi,16.46,25.24
2015-03-05,Tharaka Nithi,19.49,27.32
2015-03-06,Tharaka Nithi,10.52,26.53
2015-03-07,Tharaka Nithi,12.4,25.79
2015-03-08,Tharaka Nithi,25.25,23.89
2015-03-09,Tharaka Nithi,8.97,23.48
2015-03-10,Tharaka Nithi,16.29,21.17
2015-03-11,Tharaka Nithi,9.05,23.59
2015-03-12,Tharaka Nithi,23.72,21.82
2015-03-13,Tharaka Nithi,4.87,28.82
2015-03-14,Tharaka Nithi,15.44,28.69
2015-03-15,Tharaka Nithi,7.05,21.8
2015-03-16,Tharaka Nithi,12.9,29.6
2015-03-17,Tharaka Nithi,9.75,25.53
2015-03-18,Tharaka Nithi,24.55,22.94
2015-03-19,Tharaka Nithi,18.71,23.82
2015-03-20,Tharaka Nithi,9.69,31.71
2015-03-21,Tharaka Nithi,23.9,29.01
2015-03-22,Tharaka Nithi,17.76,24.17
2015-03-23,Tharaka Nithi,11.78,23.59
2015-03-24,Tharaka Nithi,16.1,21.74
2015-03-25,Tharaka Nithi,16.24,25.7
2015-03-26,Tharaka Nithi,12.4,21.32
2015-03-27,Tharaka Nithi,10.14,22.98
2015-03-28,Tharaka Nithi,7.51,22.88
2015-03-29,Tharaka Nithi,14.68,27.58
2015-03-30,Tharaka Nithi,18.14,26.87
2015-03-31,Tharaka Nithi,24.7,26.95
2015-04-01,Tharaka Nithi,8.72,26.55
2015-04-02,Tharaka Nithi,14.04,27.2
2015-04-03,Tharaka Nithi,16.86,22.51
2015-04-04,Tharaka Nithi,9.47,28.51
2015-04-05,Tharaka Nithi,18.87,25.18
2015-04-06,Tharaka Nithi,17.22,22.91
2015-04-07,Tharaka Nithi,18.52,17.94
2015-04-08,Tharaka Nithi,23.5,23.39
2015-04-09,Tharaka Nithi,24.08,27.06
2015-04-10,Tharaka Nithi,19.02,23.22
2015-04-11,Tharaka Nithi,9.36,20.4
2015-04-12,Tharaka Nithi,19.88,26.05
2015-04-13,Tharaka Nithi,27.99,29.11
2015-04-14,Tharaka Nithi,11.81,26.4
2015-04-15,Tharaka Nithi,23.8,24.96
2015-04-16,Tharaka Nithi,9.21,20.93
2015-04-17,Tharaka Nithi,19.49,21.93
2015-04-18,Tharaka Nithi,10.72,21.12
2015-04-19,Tharaka Nithi,15.05,22.74
2015-04-20,Tharaka Nithi,14.27,32.17
2015-04-21,Tharaka Nithi,9.55,24.65
2015-04-22,Tharaka Nithi,18.25,24.68
2015-04-23,Tharaka Nithi,19.97,23.97
2015-04-24,Tharaka Nithi,16.71,26.33
2015-04-25,Tharaka Nithi,19.16,24.26
2015-04-26,Tharaka Nithi,14.8,27.22
2015-04-27,Tharaka Nithi,16.91,26.4
2015-04-28,Tharaka Nithi,18.05,28.42
2015-04-29,Tharaka Nithi,19.08,24.0
2015-04-30,Tharaka Nithi,20.34,25.85
2015-05-01,Tharaka Nithi,12.5,24.42
2015-05-02,Tharaka Nithi,18.42,22.64
2015-05-03,Tharaka Nithi,20.48,25.01
2015-05-04,Tharaka Nithi,21.26,26.97
2015-05-05,Tharaka Nithi,17.56,24.17
2015-05-06,Tharaka Nithi,23.36,25.31
2015-05-07,Tharaka Nithi,13.76,23.46
2015-05-08,Tharaka Nithi,11.91,24.95
2015-05-09,Tharaka Nithi,5.58,26.69
2015-05-10,Tharaka Nithi,19.52,27.39
2015-05-11,Tharaka Nithi,12.45,24.28
2015-05-12,Tharaka Nithi,18.3,21.46
2015-05-13,Tharaka Nithi,21.88,21.45
2015-05-14,Tharaka Nithi,13.59,25.41
2015-05-15,Tharaka Nithi,19.35,28.12
2015-05-16,Tharaka Nithi,13.05,24.89
2015-05-17,Tharaka Nithi,18.79,22.17
2015-05-18,Tharaka Nithi,9.6,16.15
2015-05-19,Tharaka Nithi,12.75,28.0
2015-05-20,Tharaka Nithi,12.86,17.1
2015-05-21,Tharaka Nithi,8.88,20.68
2015-05-22,Tharaka Nithi,17.25,25.99
2015-05-23,Tharaka Nithi,14.27,19.39
2015-05-24,Tharaka Nithi,8.54,16.13
2015-05-25,Tharaka Nithi,13.08,21.32
2015-05-26,Tharaka Nithi,20.31,25.32
2015-05-27,Tharaka Nithi,6.51,28.2
2015-05-28,Tharaka Nithi,14.31,24.71
2015-05-29,Tharaka Nithi,21.52,21.98
2015-05-30,Tharaka Nithi,21.43,22.89
2015-05-31,Tharaka Nithi,19.09,20.52
2015-06-01,Tharaka Nithi,5.7,22.68
2015-06-02,Tharaka Nithi,4.55,21.73
2015-06-03,Tharaka Nithi,6.48,29.17
2015-06-04,Tharaka Nithi,6.03,19.03
2015-06-05,Tharaka Nithi,5.99,26.56
2015-06-06,Tharaka Nithi,4.08,24.45
2015-06-07,Tharaka Nithi,6.18,21.68
2015-06-08,Tharaka Nithi,5.1,27.72
2015-06-09,Tharaka Nithi,5.01,22.48
2015-06-10,Tharaka Nithi,6.69,22.92
2015-06-11,Tharaka Nithi,3.47,24.64
2015-06-12,Tharaka Nithi,3.89,21.83
2015-06-13,Tharaka Nithi,5.75,26.2
2015-06-14,Tharaka Nithi,5.55,24.71
2015-06-15,Tharaka Nithi,2.23,26.78
2015-06-16,Tharaka Nithi,6.01,21.74
2015-06-17,Tharaka Nithi,5.22,21.86
2015-06-18,Tharaka Nithi,7.03,20.45
2015-06-19,Tharaka Nithi,3.29,20.83
2015-06-20,Tharaka Nithi,3.47,22.38
2015-06-21,Tharaka Nithi,5.42,27.48
2015-06-22,Tharaka Nithi,7.14,23.82
2015-06-23,Tharaka Nithi,5.87,26.91
2015-06-24,Tharaka Nithi,2.62,22.47
2015-06-25,Tharaka Nithi,3.36,21.93
2015-06-26,Tharaka Nithi,5.61,21.53
2015-06-27,Tharaka Nithi,5.4,21.13
2015-06-28,Tharaka Nithi,4.69,22.56
2015-06-29,Tharaka Nithi,6.73,25.83
2015-06-30,Tharaka Nithi,3.27,22.17
2015-07-01,Tharaka Nithi,3.05,27.48
2015-07-02,Tharaka Nithi,7.35,24.49
2015-07-03,Tharaka Nithi,2.67,26.27
2015-07-04,Tharaka Nithi,3.95,23.5
2015-07-05,Tharaka Nithi,4.53,21.73
2015-07-06,Tharaka Nithi,4.0,26.58
2015-07-07,Tharaka Nithi,4.58,22.62
2015-07-08,Tharaka Nithi,4.12,18.61
2015-07-09,Tharaka Nithi,5.06,23.5
2015-07-10,Tharaka Nithi,5.11,28.09
2015-07-11,Tharaka Nithi,3.6,19.35
2015-07-12,Tharaka Nithi,3.9,24.0
2015-07-13,Tharaka Nithi,5.81,18.27
2015-07-14,Tharaka Nithi,5.93,22.4
2015-07-15,Tharaka Nithi,3.9,20.31
2015-07-16,Tharaka Nithi,5.18,26.54
2015-07-17,Tharaka Nithi,4.87,27.45
2015-07-18,Tharaka Nithi,3.25,22.8
2015-07-19,Tharaka Nithi,7.36,24.53
2015-07-20,Tharaka Nithi,8.26,22.91
2015-07-21,Tharaka Nithi,2.61,25.78
2015-07-22,Tharaka Nithi,3.04,25.34
2015-07-23,Tharaka Nithi,2.49,24.9
2015-07-24,Tharaka Nithi,7.45,26.25
2015-07-25,Tharaka Nithi,2.65,21.62
2015-07-26,Tharaka Nithi,3.61,20.39
2015-07-27,Tharaka Nithi,7.39,19.42
2015-07-28,Tharaka Nithi,2.98,25.04
2015-07-29,Tharaka Nithi,7.63,25.1
2015-07-30,Tharaka Nithi,5.85,26.81
2015-07-31,Tharaka Nithi,2.93,21.9
2015-08-01,Tharaka Nithi,5.73,29.75
2015-08-02,Tharaka Nithi,4.67,21.96
2015-08-03,Tharaka Nithi,6.34,27.87
2015-08-04,Tharaka Nithi,4.13,24.14
2015-08-05,Tharaka Nithi,5.38,28.14
2015-08-06,Tharaka Nithi,3.68,19.66
2015-08-07,Tharaka Nithi,5.14,20.85
2015-08-08,Tharaka Nithi,7.17,26.21
2015-08-09,Tharaka Nithi,11.13,24.5
2015-08-10,Tharaka Nithi,2.67,17.18
2015-08-11,Tharaka Nithi,7.14,22.06
2015-08-12,Tharaka Nithi,3.84,26.63
2015-08-13,Tharaka Nithi,3.81,27.37
2015-08-14,Tharaka Nithi,7.75,21.05
2015-08-15,Tharaka Nithi,0.89,26.38
2015-08-16,Tharaka Nithi,4.83,30.78
2015-08-17,Tharaka Nithi,7.93,24.21
2015-08-18,Tharaka Nithi,3.69,25.06
2015-08-19,Tharaka Nithi,3.03,23.49
2015-08-20,Tharaka Nithi,4.34,25.38
2015-08-21,Tharaka Nithi,4.78,21.35
2015-08-22,Tharaka Nithi,6.76,17.72
2015-08-23,Tharaka Nithi,7.07,20.22
2015-08-24,Tharaka Nithi,3.07,23.75
2015-08-25,Tharaka Nithi,7.99,27.61
2015-08-26,Tharaka Nithi,4.68,25.07
2015-08-27,Tharaka Nithi,3.26,26.49
2015-08-28,Tharaka Nithi,3.62,22.27
2015-08-29,Tharaka Nithi,3.52,21.4
2015-08-30,Tharaka Nithi,7.24,23.31
2015-08-31,Tharaka Nithi,4.69,26.97
2015-09-01,Tharaka Nithi,7.18,25.1
2015-09-02,Tharaka Nithi,6.35,22.28
2015-09-03,Tharaka Nithi,5.01,27.55
2015-09-04,Tharaka Nithi,5.41,19.59
2015-09-05,Tharaka Nithi,1.23,25.96
2015-09-06,Tharaka Nithi,2.22,19.77
2015-09-07,Tharaka Nithi,7.13,26.24
2015-09-08,Tharaka Nithi,6.12,13.83
2015-09-09,Tharaka Nithi,8.59,24.77
2015-09-10,Tharaka Nithi,4.92,20.96
2015-09-11,Tharaka Nithi,5.89,21.95
2015-09-12,Tharaka Nithi,3.87,26.4
2015-09-13,Tharaka Nithi,7.55,25.04
2015-09-14,Tharaka Nithi,6.56,18.96
2015-09-15,Tharaka Nithi,3.74,24.14
2015-09-16,Tharaka Nithi,3.58,27.28
2015-09-17,Tharaka Nithi,1.58,28.51
2015-09-18,Tharaka Nithi,5.68,23.98
2015-09-19,Tharaka Nithi,10.85,19.38
2015-09-20,Tharaka Nithi,5.51,28.97
2015-09-21,Tharaka Nithi,3.98,25.06
2015-09-22,Tharaka Nithi,5.85,26.12
2015-09-23,Tharaka Nithi,7.17,25.91
2015-09-24,Tharaka Nithi,5.71,29.72
2015-09-25,Tharaka Nithi,5.15,25.09
2015-09-26,Tharaka Nithi,1.88,20.8
2015-09-27,Tharaka Nithi,6.71,27.92
2015-09-28,Tharaka Nithi,6.29,25.21
2015-09-29,Tharaka Nithi,0.0,23.87
2015-09-30,Tharaka Nithi,3.88,29.76
2015-10-01,Tharaka Nithi,6.04,27.38
2015-10-02,Tharaka Nithi,4.36,25.68
2015-10-03,Tharaka Nithi,6.17,26.2
2015-10-04,Tharaka Nithi,13.92,23.91
2015-10-05,Tharaka Nithi,15.61,23.52
2015-10-06,Tharaka Nithi,12.3,22.93
2015-10-07,Tharaka Nithi,12.19,27.52
2015-10-08,Tharaka Nithi,19.53,26.97
2015-10-09,Tharaka Nithi,10.58,26.04
2015-10-10,Tharaka Nithi,9.83,26.21
2015-10-11,Tharaka Nithi,5.83,26.47
2015-10-12,Tharaka Nithi,12.58,22.22
2015-10-13,Tharaka Nithi,12.04,26.88
2015-10-14,Tharaka Nithi,9.33,25.68
2015-10-15,Tharaka Nithi,12.59,24.8
2015-10-16,Tharaka Nithi,8.14,23.0
2015-10-17,Tharaka Nithi,8.35,24.03
2015-10-18,Tharaka Nithi,5.76,24.49
2015-10-19,Tharaka Nithi,4.64,27.63
2015-10-20,Tharaka Nithi,17.02,27.66
2015-10-21,Tharaka Nithi,10.29,19.49
2015-10-22,Tharaka Nithi,14.77,21.87
2015-10-23,Tharaka Nithi,10.46,23.8
2015-10-24,Tharaka Nithi,7.5,26.87
2015-10-25,Tharaka Nithi,3.59,21.67
2015-10-26,Tharaka Nithi,9.92,17.65
2015-10-27,Tharaka Nithi,7.71,29.23
2015-10-28,Tharaka Nithi,0.16,24.25
2015-10-29,Tharaka Nithi,11.81,17.61
2015-10-30,Tharaka Nithi,10.2,26.58
2015-10-31,Tharaka Nithi,8.08,18.87
2015-11-01,Tharaka Nithi,13.18,25.98
2015-11-02,Tharaka Nithi,11.3,23.61
2015-11-03,Tharaka Nithi,15.28,20.84
2015-11-04,Tharaka Nithi,9.26,19.19
2015-11-05,Tharaka Nithi,10.05,23.83
2015-11-06,Tharaka Nithi,11.55,20.54
2015-11-07,Tharaka Nithi,10.2,27.82
2015-11-08,Tharaka Nithi,10.93,20.74
2015-11-09,Tharaka Nithi,9.5,25.52
2015-11-10,Tharaka Nithi,10.66,26.67
2015-11-11,Tharaka Nithi,12.51,23.23
2015-11-12,Tharaka Nithi,4.0,25.69
2015-11-13,Tharaka Nithi,7.4,22.9
2015-11-14,Tharaka Nithi,16.03,20.67
2015-11-15,Tharaka Nithi,13.24,24.45
2015-11-16,Tharaka Nithi,15.3,22.41
2015-11-17,Tharaka Nithi,10.65,24.6
2015-11-18,Tharaka Nithi,6.61,21.92
2015-11-19,Tharaka Nithi,6.28,19.34
2015-11-20,Tharaka Nithi,6.48,23.91
2015-11-21,Tharaka Nithi,18.27,21.78
2015-11-22,Tharaka Nithi,9.95,25.94
2015-11-23,Tharaka Nithi,10.36,24.83
2015-11-24,Tharaka Nithi,10.21,17.94
2015-11-25,Tharaka Nithi,7.64,21.22
2015-11-26,Tharaka Nithi,5.35,25.03
2015-11-27,Tharaka Nithi,11.99,23.85
2015-11-28,Tharaka Nithi,6.13,23.08
2015-11-29,Tharaka Nithi,5.91,24.9
2015-11-30,Tharaka Nithi,13.86,27.84
2015-12-01,Tharaka Nithi,6.78,22.32
2015-12-02,Tharaka Nithi,5.69,21.91
2015-12-03,Tharaka Nithi,2.37,23.8
2015-12-04,Tharaka Nithi,7.88,25.32
2015-12-05,Tharaka Nithi,6.13,26.68
2015-12-06,Tharaka Nithi,3.44,24.93
2015-12-07,Tharaka Nithi,4.96,23.65
2015-12-08,Tharaka Nithi,3.54,25.82
2015-12-09,Tharaka Nithi,4.54,26.85
2015-12-10,Tharaka Nithi,7.05,21.07
2015-12-11,Tharaka Nithi,6.21,19.24
2015-12-12,Tharaka Nithi,3.68,27.84
2015-12-13,Tharaka Nithi,5.31,20.06
2015-12-14,Tharaka Nithi,1.93,25.13
2015-12-15,Tharaka Nithi,3.34,22.62
2015-12-16,Tharaka Nithi,8.87,22.9
2015-12-17,Tharaka Nithi,4.47,28.63
2015-12-18,Tharaka Nithi,6.49,23.75
2015-12-19,Tharaka Nithi,3.84,24.33
2015-12-20,Tharaka Nithi,0.29,24.52
2015-12-21,Tharaka Nithi,5.08,24.37
2015-12-22,Tharaka Nithi,6.55,25.43
2015-12-23,Tharaka Nithi,7.46,25.97
2015-12-24,Tharaka Nithi,6.45,25.18
2015-12-25,Tharaka Nithi,4.45,25.49
2015-12-26,Tharaka Nithi,6.29,28.45
2015-12-27,Tharaka Nithi,5.63,23.5
2015-12-28,Tharaka Nithi,5.1,26.18
2015-12-29,Tharaka Nithi,1.62,25.15
2015-12-30,Tharaka Nithi,5.31,23.45
2015-12-31,Tharaka Nithi,5.55,21.94
2016-01-01,Tharaka Nithi,3.19,25.9
2016-01-02,Tharaka Nithi,4.25,27.74
2016-01-03,Tharaka Nithi,6.79,23.29
2016-01-04,Tharaka Nithi,1.95,26.3
2016-01-05,Tharaka Nithi,5.77,27.23
2016-01-06,Tharaka Nithi,4.26,20.96
2016-01-07,Tharaka Nithi,1.62,22.36
2016-01-08,Tharaka Nithi,3.13,20.35
2016-01-09,Tharaka Nithi,1.74,18.97
2016-01-10,Tharaka Nithi,3.71,24.97
2016-01-11,Tharaka Nithi,4.11,22.63
2016-01-12,Tharaka Nithi,2.0,20.1
2016-01-13,Tharaka Nithi,6.12,19.52
2016-01-14,Tharaka Nithi,4.92,24.42
2016-01-15,Tharaka Nithi,8.82,21.21
2016-01-16,Tharaka Nithi,7.49,27.66
2016-01-17,Tharaka Nithi,6.28,23.16
2016-01-18,Tharaka Nithi,4.09,21.62
2016-01-19,Tharaka Nithi,2.59,18.8
2016-01-20,Tharaka Nithi,3.9,17.66
2016-01-21,Tharaka Nithi,8.01,25.34
2016-01-22,Tharaka Nithi,2.23,21.4
2016-01-23,Tharaka Nithi,4.28,28.27
2016-01-24,Tharaka Nithi,8.0,27.43
2016-01-25,Tharaka Nithi,8.09,16.84
2016-01-26,Tharaka Nithi,4.41,25.77
2016-01-27,Tharaka Nithi,3.75,24.5
2016-01-28,Tharaka Nithi,5.15,28.93
2016-01-29,Tharaka Nithi,2.34,24.65
2016-01-30,Tharaka Nithi,4.02,18.17
2016-01-31,Tharaka Nithi,3.18,21.74
2016-02-01,Tharaka Nithi,4.14,22.54
2016-02-02,Tharaka Nithi,8.49,21.63
2016-02-03,Tharaka Nithi,2.3,29.43
2016-02-04,Tharaka Nithi,1.88,19.1
2016-02-05,Tharaka Nithi,3.95,27.0
2016-02-06,Tharaka Nithi,3.52,24.67
2016-02-07,Tharaka Nithi,2.68,30.57
2016-02-08,Tharaka Nithi,4.52,19.49
2016-02-09,Tharaka Nithi,5.81,25.43
2016-02-10,Tharaka Nithi,5.13,20.79
2016-02-11,Tharaka Nithi,7.24,23.9
2016-02-12,Tharaka Nithi,6.62,20.25
2016-02-13,Tharaka Nithi,4.74,24.17
2016-02-14,Tharaka Nithi,5.35,23.83
2016-02-15,Tharaka Nithi,6.31,25.32
2016-02-16,Tharaka Nithi,3.65,22.27
2016-02-17,Tharaka Nithi,2.69,22.62
2016-02-18,Tharaka Nithi,4.95,26.28
2016-02-19,Tharaka Nithi,4.56,23.65
2016-02-20,Tharaka Nithi,8.3,26.58
2016-02-21,Tharaka Nithi,5.77,25.98
2016-02-22,Tharaka Nithi,3.92,23.95
2016-02-23,Tharaka Nithi,2.77,22.28
2016-02-24,Tharaka Nithi,6.41,24.33
2016-02-25,Tharaka Nithi,6.06,23.38
2016-02-26,Tharaka Nithi,5.59,23.94
2016-02-27,Tharaka Nithi,7.0,21.57
2016-02-28,Tharaka Nithi,4.51,20.85
2016-02-29,Tharaka Nithi,9.15,24.38
2016-03-01,Tharaka Nithi,18.38,20.48
2016-03-02,Tharaka Nithi,12.66,23.01
2016-03-03,Tharaka Nithi,19.25,22.93
2016-03-04,Tharaka Nithi,22.05,20.16
2016-03-05,Tharaka Nithi,10.78,25.98
2016-03-06,Tharaka Nithi,7.62,26.18
2016-03-07,Tharaka Nithi,13.22,25.2
2016-03-08,Tharaka Nithi,4.67,24.13
2016-03-09,Tharaka Nithi,24.3,19.54
2016-03-10,Tharaka Nithi,16.53,19.65
2016-03-11,Tharaka Nithi,19.83,22.22
2016-03-12,Tharaka Nithi,16.91,24.97
2016-03-13,Tharaka Nithi,21.98,26.66
2016-03-14,Tharaka Nithi,10.44,23.72
2016-03-15,Tharaka Nithi,8.6,28.12
2016-03-16,Tharaka Nithi,13.76,23.2
2016-03-17,Tharaka Nithi,19.94,26.49
2016-03-18,Tharaka Nithi,14.23,26.38
2016-03-19,Tharaka Nithi,16.72,20.15
2016-03-20,Tharaka Nithi,26.7,25.36
2016-03-21,Tharaka Nithi,10.95,27.39
2016-03-22,Tharaka Nithi,17.21,23.24
2016-03-23,Tharaka Nithi,9.93,28.93
2016-03-24,Tharaka Nithi,9.05,21.1
2016-03-25,Tharaka Nithi,25.82,23.14
2016-03-26,Tharaka Nithi,16.61,23.51
2016-03-27,Tharaka Nithi,22.48,24.92
2016-03-28,Tharaka Nithi,25.78,23.52
2016-03-29,Tharaka Nithi,12.1,21.39
2016-03-30,Tharaka Nithi,10.09,26.6
2016-03-31,Tharaka Nithi,12.39,22.91
2016-04-01,Tharaka Nithi,14.72,25.15
2016-04-02,Tharaka Nithi,16.62,25.31
2016-04-03,Tharaka Nithi,19.64,21.75
2016-04-04,Tharaka Nithi,13.56,27.6
2016-04-05,Tharaka Nithi,23.72,26.04
2016-04-06,Tharaka Nithi,10.9,24.93
2016-04-07,Tharaka Nithi,14.98,19.81
2016-04-08,Tharaka Nithi,10.77,23.52
2016-04-09,Tharaka Nithi,15.43,26.3
2016-04-10,Tharaka Nithi,10.8,24.89
2016-04-11,Tharaka Nithi,12.81,26.47
2016-04-12,Tharaka Nithi,15.54,28.11
2016-04-13,Tharaka Nithi,14.35,25.64
2016-04-14,Tharaka Nithi,11.86,20.2
2016-04-15,Tharaka Nithi,6.86,26.02
2016-04-16,Tharaka Nithi,20.23,19.98
2016-04-17,Tharaka Nithi,1.95,30.82
2016-04-18,Tharaka Nithi,11.99,24.13
2016-04-19,Tharaka Nithi,12.34,23.57
2016-04-20,Tharaka Nithi,11.39,24.77
2016-04-21,Tharaka Nithi,10.68,23.94
2016-04-22,Tharaka Nithi,8.93,31.87
2016-04-23,Tharaka Nithi,10.86,21.14
2016-04-24,Tharaka Nithi,18.37,21.61
2016-04-25,Tharaka Nithi,21.21,29.7
2016-04-26,Tharaka Nithi,17.07,26.77
2016-04-27,Tharaka Nithi,12.35,26.92
2016-04-28,Tharaka Nithi,16.29,27.94
2016-04-29,Tharaka Nithi,9.13,22.79
2016-04-30,Tharaka Nithi,8.4,22.66
2016-05-01,Tharaka Nithi,14.25,24.5
2016-05-02,Tharaka Nithi,10.59,26.12
2016-05-03,Tharaka Nithi,19.41,26.91
2016-05-04,Tharaka Nithi,12.02,24.94
2016-05-05,Tharaka Nithi,19.93,22.37
2016-05-06,Tharaka Nithi,6.06,26.13
2016-05-07,Tharaka Nithi,18.88,26.55
2016-05-08,Tharaka Nithi,15.63,24.31
2016-05-09,Tharaka Nithi,16.1,25.15
2016-05-10,Tharaka Nithi,18.25,22.46
2016-05-11,Tharaka Nithi,7.14,23.38
2016-05-12,Tharaka Nithi,16.94,18.22
2016-05-13,Tharaka Nithi,13.6,24.8
2016-05-14,Tharaka Nithi,14.31,27.23
2016-05-15,Tharaka Nithi,20.38,22.08
2016-05-16,Tharaka Nithi,7.61,19.25
2016-05-17,Tharaka Nithi,16.75,24.26
2016-05-18,Tharaka Nithi,19.37,19.38
2016-05-19,Tharaka Nithi,20.07,22.77
2016-05-20,Tharaka Nithi,18.67,22.92
